hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,lead_time_category,guest_type,estimated_revenue
City Hotel,1,102,2016,July,31,25,1,4,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,96.9,0,0,Canceled,25/07/2016,90+ days,Group,484.5
City Hotel,0,63,2017,April,13,1,2,3,2,0.0,0,BB,FIN,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,99.0,0,0,Check-Out,06/04/2017,31-90 days,Couple,495.0
Resort Hotel,0,115,2016,May,19,5,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143.0,,0,Transient,58.95,0,0,Check-Out,12/05/2016,90+ days,Couple,412.65000000000003
Resort Hotel,0,0,2016,April,15,9,2,1,2,0.0,0,HB,ARG,Direct,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient,107.0,1,0,Check-Out,12/04/2016,,Couple,321.0
City Hotel,0,49,2016,March,14,28,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,43.5,0,0,Check-Out,01/04/2016,31-90 days,Couple,174.0
Resort Hotel,0,220,2017,August,35,27,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,251.0,,0,Transient-Party,128.7,0,0,Check-Out,28/08/2017,90+ days,Couple,128.7
Resort Hotel,1,16,2017,August,33,15,0,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,3,No Deposit,240.0,,0,Transient,259.0,0,1,Canceled,04/08/2017,8-30 days,Family,259.0
Resort Hotel,1,28,2016,February,10,29,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,55.2,0,1,Canceled,17/02/2016,8-30 days,Couple,552.0
City Hotel,1,226,2017,June,24,16,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,105.0,0,0,Canceled,21/04/2017,90+ days,Couple,315.0
Resort Hotel,0,47,2017,March,12,20,1,4,1,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,91.0,,0,Transient-Party,48.5,0,0,Check-Out,25/03/2017,31-90 days,Solo,242.5
Resort Hotel,1,57,2015,August,35,27,0,3,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,157.67,0,3,Canceled,06/07/2015,31-90 days,Couple,473.01
City Hotel,0,16,2015,September,39,21,1,1,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,65.45,0,0,Check-Out,23/09/2015,8-30 days,Solo,130.9
Resort Hotel,1,236,2016,May,20,12,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0,Canceled,28/09/2015,90+ days,Couple,192.0
Resort Hotel,0,29,2015,December,52,26,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,37.0,0,0,Check-Out,27/12/2015,8-30 days,Couple,37.0
Resort Hotel,1,187,2017,August,33,17,1,3,2,0.0,0,HB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,212.0,0,0,Canceled,12/02/2017,90+ days,Couple,848.0
Resort Hotel,0,202,2016,October,40,1,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,77.1,1,1,Check-Out,05/10/2016,90+ days,Couple,308.4
City Hotel,1,107,2017,June,26,29,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,0,Canceled,14/03/2017,90+ days,Couple,171.0
City Hotel,0,86,2016,August,33,7,2,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,1,Check-Out,11/08/2016,31-90 days,Group,637.2
City Hotel,0,66,2016,June,24,9,1,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,1,Check-Out,13/06/2016,31-90 days,Couple,507.6
City Hotel,0,81,2016,August,34,16,0,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,161.1,0,1,Check-Out,18/08/2016,31-90 days,Family,322.2
City Hotel,1,62,2017,April,14,6,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,135.0,0,0,Canceled,03/02/2017,31-90 days,Solo,405.0
Resort Hotel,0,64,2016,March,13,23,1,4,2,1.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314.0,,0,Transient,50.24,0,2,Check-Out,28/03/2016,31-90 days,Family,251.20000000000002
City Hotel,0,8,2016,November,48,23,0,4,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.38,0,1,Check-Out,27/11/2016,8-30 days,Couple,365.52
City Hotel,1,14,2016,July,30,21,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,174.0,0,Transient-Party,105.0,0,0,Canceled,14/07/2016,8-30 days,Solo,210.0
City Hotel,1,351,2016,June,26,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21/10/2015,90+ days,Couple,124.0
City Hotel,0,0,2015,August,34,20,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,124.0,0,0,Check-Out,21/08/2015,,Couple,124.0
Resort Hotel,0,33,2015,August,33,12,0,1,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,G,G,0,No Deposit,,307.0,0,Transient-Party,252.0,0,1,Check-Out,13/08/2015,31-90 days,Couple,252.0
Resort Hotel,0,7,2015,July,29,17,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,,,0,Transient,127.25,0,1,Check-Out,19/07/2015,0-7 days,Couple,254.5
City Hotel,0,177,2017,April,15,15,2,1,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,1,No Deposit,2.0,,0,Transient-Party,105.33,0,1,Check-Out,18/04/2017,90+ days,Couple,315.99
City Hotel,0,107,2017,June,26,29,0,2,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,195.3,1,2,Check-Out,01/07/2017,90+ days,Family,390.6
City Hotel,1,315,2016,December,49,2,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,52.0,0,0,Canceled,15/03/2016,90+ days,Couple,104.0
City Hotel,1,68,2016,February,8,17,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37.0,,0,Transient,75.0,0,0,Canceled,06/01/2016,31-90 days,Couple,150.0
City Hotel,0,14,2017,March,9,4,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,80.24,0,0,Check-Out,08/03/2017,8-30 days,Couple,320.96
City Hotel,1,475,2016,October,44,27,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21/10/2015,90+ days,Couple,124.0
City Hotel,0,29,2017,January,3,18,0,3,1,0.0,0,BB,AGO,Groups,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient-Party,65.0,0,0,Check-Out,21/01/2017,8-30 days,Solo,195.0
City Hotel,0,50,2017,July,29,17,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,1,Check-Out,21/07/2017,31-90 days,Couple,600.0
Resort Hotel,0,64,2016,April,15,8,2,5,2,0.0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,41.76,0,0,Check-Out,15/04/2016,31-90 days,Couple,292.32
City Hotel,1,215,2017,June,26,28,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0,Canceled,25/11/2016,90+ days,Couple,440.0
City Hotel,0,4,2016,December,53,27,0,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,112.2,0,2,Check-Out,31/12/2016,0-7 days,Solo,448.8
Resort Hotel,0,26,2015,August,34,22,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,215.0,1,0,Check-Out,29/08/2015,8-30 days,Couple,1505.0
City Hotel,0,0,2016,May,20,9,1,0,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.0,0,0,Check-Out,10/05/2016,,Group,149.0
City Hotel,0,44,2016,April,17,23,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,24.0,,0,Transient-Party,95.0,0,1,Check-Out,26/04/2016,31-90 days,Couple,285.0
Resort Hotel,0,38,2016,October,44,28,0,2,2,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,F,F,2,No Deposit,,447.0,0,Transient,51.0,1,0,Check-Out,30/10/2016,31-90 days,Couple,102.0
City Hotel,1,28,2016,October,43,16,2,1,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,219.0,0,0,Canceled,09/10/2016,8-30 days,Family,657.0
City Hotel,1,139,2017,June,24,12,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,110.0,0,0,Canceled,24/01/2017,90+ days,Couple,220.0
Resort Hotel,0,240,2016,June,23,2,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,143.0,,0,Contract,77.65,0,0,Check-Out,09/06/2016,90+ days,Couple,543.5500000000001
Resort Hotel,1,166,2015,July,29,15,0,2,2,0.0,0,FB,PRT,Groups,TA/TO,0,24,0,A,A,0,Non Refund,,,0,Transient,121.5,0,0,Canceled,28/04/2015,90+ days,Couple,243.0
City Hotel,0,14,2015,October,42,13,2,5,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,131.43,0,2,Check-Out,20/10/2015,8-30 days,Couple,920.01
Resort Hotel,0,75,2015,August,32,3,1,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,149.0,,0,Transient,123.0,0,2,Check-Out,09/08/2015,31-90 days,Couple,738.0
City Hotel,0,7,2016,March,12,17,0,1,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,82.4,0,1,Check-Out,18/03/2016,0-7 days,Solo,82.4
City Hotel,1,182,2016,April,18,27,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,3.0,,50,Transient,75.0,0,0,Canceled,17/12/2015,90+ days,Couple,300.0
City Hotel,0,48,2016,March,11,6,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient-Party,40.67,0,1,Check-Out,09/03/2016,31-90 days,Couple,122.01
City Hotel,0,13,2016,April,17,19,0,4,1,0.0,0,BB,GRC,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,,0,Transient,95.0,0,0,Check-Out,23/04/2016,8-30 days,Solo,380.0
Resort Hotel,0,26,2016,January,4,21,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,25/01/2016,8-30 days,Couple,192.0
City Hotel,0,69,2017,March,11,17,1,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0,Check-Out,20/03/2017,31-90 days,Couple,237.60000000000002
City Hotel,0,256,2017,March,11,17,0,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,2,Check-Out,19/03/2017,90+ days,Couple,158.4
City Hotel,0,30,2017,August,34,23,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,129.5,0,1,Check-Out,25/08/2017,8-30 days,Couple,259.0
City Hotel,0,1,2015,August,33,12,3,9,1,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,75.0,0,0,Check-Out,24/08/2015,0-7 days,Solo,900.0
City Hotel,0,85,2016,December,49,3,1,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,,0,Transient,98.0,0,0,Check-Out,05/12/2016,31-90 days,Solo,196.0
Resort Hotel,0,10,2016,November,47,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,20/11/2016,8-30 days,Couple,48.0
City Hotel,1,323,2015,September,36,5,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06/07/2015,90+ days,Couple,248.0
City Hotel,0,6,2017,May,22,28,1,0,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,153.0,0,4,Check-Out,29/05/2017,0-7 days,Couple,153.0
Resort Hotel,0,16,2015,July,28,11,1,1,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,123.0,0,1,Check-Out,13/07/2015,8-30 days,Couple,246.0
Resort Hotel,0,175,2016,July,28,7,4,10,2,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,103.2,0,1,Check-Out,21/07/2016,90+ days,Couple,1444.8
Resort Hotel,0,30,2017,April,16,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,169.0,0,Transient-Party,50.0,0,0,Check-Out,22/04/2017,8-30 days,Solo,50.0
City Hotel,1,337,2015,September,38,19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06/07/2015,90+ days,Couple,248.0
City Hotel,0,27,2016,June,27,29,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,125.25,0,1,Check-Out,02/07/2016,8-30 days,Couple,375.75
City Hotel,1,152,2017,May,18,3,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,286.0,,0,Transient,100.0,0,0,Canceled,02/12/2016,90+ days,Couple,300.0
City Hotel,0,0,2016,March,13,23,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,131.0,0,0,Check-Out,26/03/2016,,Couple,393.0
City Hotel,1,27,2016,August,35,22,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,151.0,0,1,Canceled,29/07/2016,8-30 days,Couple,453.0
City Hotel,1,33,2015,December,50,8,2,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,27.0,,0,Transient,40.0,0,0,Canceled,07/12/2015,31-90 days,Solo,280.0
Resort Hotel,0,1,2015,November,48,24,0,1,2,0.0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,25/11/2015,0-7 days,Couple,48.0
City Hotel,0,53,2016,April,14,2,0,1,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,75.6,0,1,Check-Out,03/04/2016,31-90 days,Solo,75.6
City Hotel,1,54,2017,January,3,18,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,,0,Transient,65.0,0,0,Canceled,25/11/2016,31-90 days,Couple,195.0
Resort Hotel,0,6,2016,March,13,22,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,C,2,No Deposit,,302.0,0,Transient,0.0,0,1,Check-Out,24/03/2016,0-7 days,Solo,0.0
City Hotel,0,1,2016,September,40,29,0,3,2,0.0,0,HB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,325.0,,0,Transient-Party,146.0,0,0,Check-Out,02/10/2016,0-7 days,Couple,438.0
Resort Hotel,0,36,2017,May,18,5,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,241.0,,0,Transient,108.4,0,1,Check-Out,09/05/2017,31-90 days,Couple,433.6
Resort Hotel,0,68,2015,July,30,23,2,5,2,0.0,0,BB,NOR,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,160.0,0,0,Check-Out,30/07/2015,31-90 days,Couple,1120.0
City Hotel,0,271,2015,July,29,15,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,17/07/2015,90+ days,Couple,124.0
City Hotel,0,127,2016,October,41,3,2,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,2,Check-Out,10/10/2016,90+ days,Couple,756.0
City Hotel,1,18,2017,February,8,19,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,80.0,0,0,Canceled,02/02/2017,8-30 days,Couple,160.0
Resort Hotel,0,117,2016,May,20,9,1,3,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,,0,Transient,91.75,0,1,Check-Out,13/05/2016,90+ days,Couple,367.0
City Hotel,0,42,2017,May,18,3,2,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,141.55,0,2,Check-Out,09/05/2017,31-90 days,Couple,849.3000000000001
City Hotel,1,56,2016,June,24,8,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,120.0,0,0,Canceled,02/06/2016,31-90 days,Couple,120.0
City Hotel,0,40,2015,October,44,28,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,31/10/2015,31-90 days,Couple,225.0
City Hotel,1,56,2017,July,29,17,1,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,1,Canceled,23/05/2017,31-90 days,Couple,260.0
City Hotel,0,111,2017,April,14,3,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,95.0,0,1,Check-Out,05/04/2017,90+ days,Couple,190.0
City Hotel,1,30,2015,September,40,30,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,121.0,0,0,Canceled,15/09/2015,8-30 days,Couple,242.0
City Hotel,0,57,2015,October,43,22,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Contract,94.5,0,1,Check-Out,23/10/2015,31-90 days,Couple,94.5
City Hotel,0,142,2016,August,32,3,0,3,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,186.3,1,1,Check-Out,06/08/2016,90+ days,Family,558.9000000000001
Resort Hotel,0,61,2016,December,52,22,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0,Transient,114.29,0,0,Check-Out,29/12/2016,31-90 days,Couple,800.0300000000001
City Hotel,1,31,2016,March,10,5,2,3,3,0.0,0,BB,PAK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,119.1,0,1,No-Show,05/03/2016,31-90 days,Group,595.5
Resort Hotel,1,253,2015,September,37,12,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,96.0,,0,Transient,58.95,0,0,Canceled,17/06/2015,90+ days,Couple,412.65000000000003
City Hotel,0,7,2015,August,35,24,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,1,Check-Out,27/08/2015,0-7 days,Couple,270.0
City Hotel,1,279,2016,October,43,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0,Canceled,20/09/2016,90+ days,Couple,130.0
City Hotel,1,20,2016,May,22,26,0,1,1,0.0,0,BB,ESP,Aviation,Corporate,1,1,1,D,D,2,No Deposit,153.0,,0,Transient-Party,110.0,0,0,Canceled,06/05/2016,8-30 days,Solo,110.0
Resort Hotel,1,26,2017,February,8,25,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,72.0,0,0,Canceled,01/02/2017,8-30 days,Couple,216.0
City Hotel,1,265,2016,April,17,20,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30.0,,0,Transient,101.0,0,0,Canceled,30/07/2015,90+ days,Couple,404.0
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,08/06/2016,90+ days,Couple,230.0
City Hotel,0,201,2017,August,34,24,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Check-Out,28/08/2017,90+ days,Couple,396.0
City Hotel,0,159,2016,September,39,18,2,3,2,0.0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,79.0,,0,Transient,87.72,0,1,Check-Out,23/09/2016,90+ days,Couple,438.6
Resort Hotel,0,3,2016,August,33,11,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,239.0,0,0,Check-Out,12/08/2016,0-7 days,Family,239.0
City Hotel,0,82,2017,August,35,28,1,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10.0,,0,Transient,125.0,0,0,Check-Out,31/08/2017,31-90 days,Solo,375.0
Resort Hotel,0,15,2015,July,31,31,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,173.0,0,2,Check-Out,02/08/2015,8-30 days,Couple,346.0
Resort Hotel,0,111,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,214.0,0,1,Check-Out,20/08/2016,90+ days,Couple,1070.0
City Hotel,1,82,2016,September,37,10,0,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,0,Canceled,21/07/2016,31-90 days,Couple,125.1
City Hotel,1,386,2016,July,31,28,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,59.0,0,0,Canceled,21/10/2015,90+ days,Solo,59.0
City Hotel,0,80,2015,October,41,9,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,12.0,,50,Transient-Party,108.0,0,0,Check-Out,11/10/2015,31-90 days,Solo,216.0
Resort Hotel,0,60,2017,April,15,15,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,104.0,0,2,Check-Out,19/04/2017,31-90 days,Couple,416.0
Resort Hotel,0,10,2016,October,44,29,2,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,0,2,Check-Out,01/11/2016,8-30 days,Couple,114.0
City Hotel,1,56,2016,December,50,7,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,0,Canceled,13/10/2016,31-90 days,Couple,280.79999999999995
Resort Hotel,0,2,2015,October,42,11,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,50.4,0,1,Check-Out,12/10/2015,0-7 days,Couple,50.4
City Hotel,0,0,2016,August,33,10,0,1,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,158.0,0,1,Check-Out,11/08/2016,,Couple,158.0
City Hotel,0,140,2016,June,27,28,2,8,2,1.0,0,BB,DNK,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,117.85,0,1,Check-Out,08/07/2016,90+ days,Family,1178.5
City Hotel,0,12,2017,July,27,6,0,1,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1,Check-Out,07/07/2017,8-30 days,Couple,120.0
City Hotel,0,52,2016,April,18,30,2,4,0,0.0,0,SC,SWE,Direct,Direct,0,0,0,E,K,2,No Deposit,14.0,,0,Transient-Party,136.46,0,1,Check-Out,06/05/2016,31-90 days,Other,818.76
City Hotel,0,82,2016,April,15,7,2,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,119.85,0,1,Check-Out,12/04/2016,31-90 days,Couple,599.25
City Hotel,1,11,2015,August,34,17,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2,Canceled,08/08/2015,8-30 days,Couple,450.0
Resort Hotel,0,51,2017,January,3,21,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,68.92,0,1,Check-Out,28/01/2017,31-90 days,Couple,482.44
Resort Hotel,0,102,2017,June,24,14,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,1,1,Check-Out,18/06/2017,90+ days,Couple,536.0
